Age,Gender,Home_Ownership,Loan_Purpose,Loan_Int_Rate,Payment_History,Previous_Loan,Parental_Income_IDR_Monthly,Loan_Amount_IDR,Working_Student,Course_Credits,Liability,Attendance,Grade_Average,Parent_Job,Residence_Type,Label
25,P,mortgage,education,3,48,Yes,34072870.31775065,27810977,Bekerja_Optional,21,2,67.89082907432335,3.4732458221686024,Petani,Urban,Layak
22,P,rent,education,3,48,No,21594547.0,19866876,Bekerja_Karena_Butuh,18,2,66.29543717109294,2.515586869070268,Wiraswasta,Urban,Tidak Layak
25,P,mortgage,education,3,48,Yes,14974306.687436095,21325427,Bekerja_Karena_Butuh,18,1,62.20827895841441,3.3931557344274057,Wiraswasta,Rural,Layak
21,L,rent,medical,3,48,No,47196631.72728058,20785104,Bekerja_Optional,18,4,70.32782172133243,3.0317179465136306,Petani,Urban,Layak
25,P,rent,personal,3,72,No,40192231.48520532,22340320,Bekerja_Karena_Butuh,20,2,67.77663878364089,3.025031234934127,Wiraswasta,Urban,Layak
23,P,mortgage,education,3,36,Yes,44303628.41666666,17002478,Bekerja_Optional,20,2,82.46700791065508,2.658644955782003,Petani,Rural,Layak
22,P,rent,education,3,36,No,55568916.57189649,17445198,Bekerja_Optional,18,1,87.01906422829845,2.036506363501366,PNS,Urban,Layak
22,L,rent,venture,3,48,Yes,34763184.915706515,18187878,Bekerja_Optional,23,2,76.2456206899426,3.018194814067649,PNS,Rural,Layak
25,L,rent,venture,3,24,Yes,4047333.3333333335,17944989,Bekerja_Karena_Butuh,21,3,78.3447524801793,3.0079957125873773,Petani,Urban,Tidak Layak
25,P,rent,personal,3,36,Yes,44388985.377729416,21097807,Bekerja_Optional,20,1,86.30874268847919,3.3287929919334887,PNS,Rural,Layak
21,L,rent,venture,3,36,Yes,23359356.113147516,17757485,Bekerja_Karena_Butuh,21,2,77.94113317661372,2.9539880993036034,Wiraswasta,Urban,Tidak Layak
24,P,mortgage,personal,3,24,No,65470169.91666666,23915789,Bekerja_Optional,19,2,90.45562327445154,3.3860855706197928,Wiraswasta,Rural,Tidak Layak
25,L,own,personal,3,24,Yes,34037138.933395736,13754702,Bekerja_Optional,21,3,74.18941370434247,3.209909965874069,Wiraswasta,Urban,Tidak Layak
24,P,mortgage,medical,3,48,No,51739742.99705869,6215406,Bekerja_Karena_Butuh,18,1,92.0091131543235,2.9446331536640056,Wiraswasta,Rural,Layak
24,L,mortgage,personal,3,48,No,30935792.33333333,19656836,Bekerja_Optional,20,2,93.13222288842454,2.895689092174835,PNS,Rural,Layak
24,P,rent,education,3,36,Yes,27674178.999575995,16504136,Bekerja_Karena_Butuh,22,4,75.1980767579275,2.9172253869848133,PNS,Rural,Tidak Layak
24,P,mortgage,venture,3,36,No,33745147.583333336,21338185,Bekerja_Optional,20,2,66.80397677475307,3.532506380015685,Wirausaha,Rural,Layak
22,L,mortgage,personal,3,36,Yes,24940173.916666668,18504613,Bekerja_Karena_Butuh,22,2,81.28436948029838,3.115628490524639,Wiraswasta,Rural,Layak
25,P,rent,venture,3,24,Yes,38602269.45254773,19445767,Bekerja_Karena_Butuh,22,2,70.15358798804087,3.1781110653249014,Petani,Rural,Tidak Layak
24,P,mortgage,medical,3,36,Yes,73417614.83333333,16041007,Bekerja_Optional,21,1,62.73519533960357,3.4387789795704915,Wiraswasta,Rural,Layak
24,L,rent,medical,3,48,No,28313838.05315653,26555372,Bekerja_Optional,22,2,64.18751852817275,2.8906836223248775,Wiraswasta,Rural,Tidak Layak
24,P,rent,personal,3,48,Yes,15655591.25,13051261,Bekerja_Karena_Butuh,20,3,72.91071332903073,2.959712755987959,Karyawan Swasta,Rural,Tidak Layak
22,P,own,venture,3,48,No,20315083.75,15769738,Bekerja_Karena_Butuh,21,2,62.77768643106147,2.531922906556524,Petani,Rural,Layak
25,P,rent,medical,3,24,No,7030807.762471385,23370086,Bekerja_Optional,20,4,81.15041891522073,2.741551384425367,PNS,Urban,Tidak Layak
22,L,rent,medical,3,24,No,32155051.5,18795827,Bekerja_Optional,18,2,87.85723212141237,3.3639858115675905,Petani,Urban,Tidak Layak
24,L,rent,personal,3,36,Yes,26103276.33333333,20775709,Bekerja_Karena_Butuh,20,2,87.38570543884283,3.972083683873665,PNS,Rural,Tidak Layak
25,P,rent,education,3,60,Yes,31125005.166666668,17086040,Bekerja_Optional,20,2,72.8831757002112,2.434404846038284,Wiraswasta,Urban,Layak
22,P,mortgage,venture,3,24,No,29583477.08333333,20795024,Bekerja_Karena_Butuh,23,1,92.13889167606028,2.5358257164302977,Wiraswasta,Urban,Tidak Layak
24,L,rent,medical,3,24,No,48537645.0,37335563,Bekerja_Optional,19,2,86.92438174014322,3.517982905130383,Wiraswasta,Urban,Tidak Layak
23,L,rent,education,3,48,Yes,18732070.5,14766571,Bekerja_Karena_Butuh,20,3,67.14224257953293,2.4516099652411336,Nurse,Rural,Tidak Layak
22,L,rent,venture,3,48,No,18183656.83333333,21501840,Bekerja_Karena_Butuh,19,4,94.97455474401804,2.5719662775640635,Sudah Meninggal,Rural,Tidak Layak
25,L,mortgage,personal,3,36,Yes,11053106.127748713,11842347,Bekerja_Optional,20,0,58.30021409608548,4.0,PNS,Urban,Tidak Layak
24,L,rent,education,3,24,Yes,27757390.054750025,21874605,Bekerja_Karena_Butuh,20,3,70.31629687709172,2.887247828888179,Wiraswasta,Urban,Tidak Layak
23,L,rent,venture,3,24,Yes,10224511.39061448,9700232,Bekerja_Optional,18,2,70.63938814651206,2.2148354706631577,Wiraswasta,Urban,Tidak Layak
24,P,mortgage,education,3,24,Yes,32641237.416666668,21228209,Bekerja_Optional,21,3,73.07987390606735,2.864166641728586,PNS,Urban,Tidak Layak
23,P,own,medical,3,48,No,33679356.080034606,24000013,Bekerja_Optional,20,3,66.92838424226947,3.47923887565421,Petani,Urban,Layak
23,L,own,education,3,24,Yes,36924372.99837574,17939722,Bekerja_Karena_Butuh,19,3,78.62278935541462,2.803899278645993,Petani,Urban,Tidak Layak
24,L,mortgage,medical,3,36,Yes,27214775.25,22161736,Bekerja_Karena_Butuh,23,2,90.96466259984255,2.753006249672644,Wiraswasta,Rural,Layak
25,L,mortgage,education,3,48,Yes,20585243.25,17597872,Bekerja_Karena_Butuh,21,2,82.64345421454368,1.6241658319914585,Nurse,Urban,Layak
24,L,mortgage,medical,3,48,Yes,46276544.902506754,14543053,Bekerja_Optional,19,1,82.50910652471185,3.608981614347169,Sudah Meninggal,Urban,Layak
24,L,rent,medical,3,36,Yes,43579155.75,22278507,Bekerja_Optional,20,2,70.27554645710062,3.638043053020009,Petani,Urban,Layak
24,L,own,personal,3,48,Yes,15057597.75,12854650,Bekerja_Karena_Butuh,21,3,98.92181136320062,3.470741578623074,Nurse,Urban,Layak
23,L,rent,medical,3,24,No,41130110.708020724,21183241,Bekerja_Karena_Butuh,19,2,63.18305737964327,2.9749106611491825,Petani,Rural,Tidak Layak
24,L,rent,personal,3,48,No,23034891.75,15863832,Bekerja_Karena_Butuh,20,3,95.67131427572222,1.2340394460420314,Petani,Urban,Tidak Layak
24,P,rent,venture,3,36,No,8552015.333333334,7110838,Bekerja_Karena_Butuh,22,3,65.8705813418161,3.321026274317319,Petani,Urban,Tidak Layak
24,P,mortgage,education,3,48,Yes,45927620.91666666,16868824,Bekerja_Optional,21,3,82.19477508295036,1.353880938135068,Wiraswasta,Rural,Layak
25,P,rent,education,3,36,No,50252991.24455403,33350823,Bekerja_Optional,19,2,80.86387235737519,2.505489754368045,Wiraswasta,Rural,Layak
24,P,rent,personal,3,36,No,39881916.75,15959778,Bekerja_Optional,21,4,85.28123391270742,2.011910158846822,PNS,Rural,Tidak Layak
21,L,rent,medical,3,48,No,7756714.333333333,6441632,Bekerja_Karena_Butuh,20,3,67.0781029105643,3.5270543540291808,Nurse,Rural,Layak
23,L,mortgage,education,3,24,Yes,24742866.416666668,19373227,Bekerja_Karena_Butuh,19,2,75.35464248224656,3.067840513992474,Wiraswasta,Urban,Tidak Layak
23,P,mortgage,medical,3,36,No,58126283.583333336,12781907,Bekerja_Optional,20,0,99.18112415780764,2.992283206832892,Petani,Urban,Layak
23,P,mortgage,personal,3,48,Yes,33770949.333333336,19599897,Bekerja_Optional,23,3,72.90469203738819,3.534563205775677,Wiraswasta,Rural,Layak
23,P,mortgage,medical,3,48,Yes,44041563.583333336,20707966,Bekerja_Optional,19,1,82.951607423455,1.5729888413135125,Pensiunan,Rural,Layak
23,L,rent,medical,3,48,No,21034489.385359116,26899105,Bekerja_Karena_Butuh,22,3,79.5280327518576,1.9788067380330032,Karyawan Swasta,Urban,Tidak Layak
22,L,rent,medical,3,36,Yes,52247607.577379145,18036799,Bekerja_Optional,18,2,80.120167195602,4.0,Petani,Rural,Layak
22,P,rent,personal,3,48,No,20964174.83333333,16775392,Bekerja_Karena_Butuh,18,3,56.43998243575432,3.4920292523591026,Petani,Urban,Tidak Layak
22,P,rent,medical,3,48,No,17690388.083333332,13569972,Bekerja_Karena_Butuh,18,2,61.46926906523663,2.329725540447372,Wiraswasta,Urban,Tidak Layak
24,L,mortgage,venture,3,24,Yes,61182526.16666666,22048226,Bekerja_Optional,23,1,85.80145468948395,3.3423308809064194,Wiraswasta,Urban,Tidak Layak
23,P,rent,education,3,48,Yes,24009793.166666668,17716660,Bekerja_Karena_Butuh,19,2,88.38607873419721,2.6392253256854583,Pedagang,Urban,Layak
25,L,mortgage,medical,3,48,Yes,62832914.00177628,34209875,Bekerja_Karena_Butuh,19,2,76.12031527052602,3.3670153525414572,Wiraswasta,Rural,Layak
25,P,mortgage,medical,3,24,No,35737813.56452405,16121452,Bekerja_Karena_Butuh,23,3,86.56094201757078,1.3192441067864746,Nurse,Rural,Tidak Layak
24,L,mortgage,personal,3,48,No,24987730.08333333,18991807,Bekerja_Karena_Butuh,21,2,70.54304506987454,4.0,Wiraswasta,Urban,Layak
25,L,rent,personal,3,36,Yes,24828366.33333333,16721913,Bekerja_Karena_Butuh,19,3,90.116262631985,2.768743794510032,Petani,Urban,Tidak Layak
24,P,rent,education,3,48,No,13653173.083333334,12252719,Bekerja_Karena_Butuh,21,2,97.765151156084,2.652723541763513,Sudah Meninggal,Rural,Layak
23,P,rent,personal,3,48,No,16363874.583333334,13608975,Bekerja_Karena_Butuh,18,2,86.44807731087272,2.580038995912991,Wiraswasta,Urban,Tidak Layak
22,P,rent,venture,3,36,No,38048280.50573199,14118412,Bekerja_Optional,21,3,60.61200960551645,3.4215424007877173,Wiraswasta,Rural,Layak
25,P,rent,personal,3,48,Yes,18632910.83333333,17058840,Bekerja_Karena_Butuh,20,3,60.03804941631635,3.7780787282177446,Petani,Rural,Tidak Layak
23,L,rent,education,3,48,Yes,16298105.416666666,15945508,Bekerja_Karena_Butuh,20,3,75.01779722684714,2.4779240305258066,Nurse,Urban,Tidak Layak
23,L,rent,education,3,24,Yes,21079523.83333333,19236150,Bekerja_Karena_Butuh,19,3,86.33131339275364,2.5103384614091677,Petani,Urban,Tidak Layak
23,P,rent,medical,3,48,No,13471549.0,10378191,Bekerja_Karena_Butuh,21,2,96.29728358569908,3.271995219844996,PNS,Rural,Layak
23,L,rent,education,3,48,Yes,25467215.847066093,17535236,Bekerja_Karena_Butuh,18,3,75.74594694713355,2.928239238647407,Petani,Urban,Tidak Layak
24,P,rent,education,3,24,No,22422732.58333333,15838767,Bekerja_Karena_Butuh,19,3,63.474184912994446,2.952140760834368,Pedagang,Rural,Tidak Layak
21,P,rent,medical,3,60,No,39100038.106032625,18445767,Bekerja_Optional,20,3,81.32921126182146,3.659659213316611,Sudah Meninggal,Urban,Layak
22,L,rent,venture,3,36,No,7709664.083333333,7119152,Bekerja_Karena_Butuh,18,3,78.00208014816833,2.250215466826428,Nurse,Urban,Tidak Layak
23,L,rent,medical,3,36,Yes,37386229.833333336,19944217,Bekerja_Optional,22,2,78.32544689272754,2.6817300283490018,Wiraswasta,Urban,Layak
22,P,mortgage,medical,3,36,Yes,16076612.66443683,17248980,Bekerja_Optional,19,3,68.77250697071912,1.9971382933953774,Wiraswasta,Urban,Tidak Layak
23,P,rent,personal,3,36,No,25127810.29554706,20496335,Bekerja_Karena_Butuh,21,1,81.52615538898979,3.5960589828212535,Wiraswasta,Urban,Layak
24,P,rent,venture,3,48,No,32180783.930384416,18584440,Bekerja_Karena_Butuh,21,1,60.01147074688458,3.3836283622963172,Wiraswasta,Rural,Layak
22,P,rent,medical,3,36,No,26181936.84415047,22164568,Bekerja_Optional,21,1,79.36558702316954,3.5663346792210433,Pensiunan,Rural,Layak
24,L,mortgage,venture,3,48,No,35699258.18142703,8504483,Bekerja_Karena_Butuh,18,2,71.00219007027673,2.9436770847049,Wiraswasta,Rural,Layak
25,P,mortgage,medical,3,24,Yes,36208327.26479941,7953234,Bekerja_Karena_Butuh,20,2,78.36642367125704,3.879707921836861,Nurse,Urban,Tidak Layak
24,P,rent,personal,3,48,Yes,24652813.25,17151666,Bekerja_Karena_Butuh,21,2,77.35517657473098,3.4208488052149386,Petani,Urban,Tidak Layak
24,L,rent,medical,3,36,No,13695670.083333334,11748093,Bekerja_Karena_Butuh,18,3,67.82995526821463,3.015300845973127,Sudah Meninggal,Rural,Tidak Layak
22,P,own,medical,3,48,Yes,40098449.083333336,20430272,Bekerja_Optional,20,2,83.09092731648356,2.868164315847621,Wiraswasta,Urban,Layak
24,L,own,venture,3,24,No,10296921.916666666,8793711,Bekerja_Karena_Butuh,20,3,77.41385863560022,2.513001146844915,Nurse,Rural,Tidak Layak
23,P,rent,medical,3,36,Yes,52213763.71979861,20247660,Bekerja_Karena_Butuh,19,2,62.74958321876029,3.683475557840697,Nurse,Urban,Layak
23,L,rent,medical,3,48,No,17384814.416666668,19936780,Bekerja_Karena_Butuh,20,3,82.5250924113345,2.1158843717179536,Petani,Urban,Layak
25,P,rent,personal,3,36,Yes,26776145.5,20526815,Bekerja_Karena_Butuh,22,1,88.020080083994,2.9895361017507174,Petani,Rural,Tidak Layak
21,P,rent,medical,3,24,No,16983116.583333332,13117486,Bekerja_Karena_Butuh,21,3,70.32106578423979,3.192610983822857,PNS,Urban,Tidak Layak
25,P,rent,personal,3,48,No,41507324.93702662,23918606,Bekerja_Karena_Butuh,20,2,86.976772227007,2.719234697003252,Nelayan,Urban,Layak
24,L,rent,venture,3,24,No,11049241.747514497,27085739,Bekerja_Optional,24,2,61.90305866228208,4.0,Petani,Rural,Tidak Layak
23,P,rent,medical,3,36,Yes,27351372.75,19648227,Bekerja_Karena_Butuh,22,2,77.97274166317932,3.111861853498532,Petani,Urban,Layak
23,L,mortgage,education,3,24,Yes,20068702.33333333,18986953,Bekerja_Karena_Butuh,19,3,74.96134967229493,2.3409111739233257,Sudah Meninggal,Rural,Tidak Layak
23,P,mortgage,venture,3,36,No,40326871.38314209,20734217,Bekerja_Optional,19,3,69.32251486510346,2.8952851179477213,Wiraswasta,Rural,Layak
24,P,mortgage,education,3,36,Yes,73334644.5,19984911,Bekerja_Optional,18,0,68.7732469046489,2.4283428629804287,PNS,Rural,Layak
24,P,mortgage,education,3,24,No,27053893.75,21224878,Bekerja_Karena_Butuh,18,1,91.0422251008697,2.370436381468253,Wiraswasta,Rural,Tidak Layak
24,P,mortgage,education,3,36,Yes,17031934.663199604,30228891,Bekerja_Optional,18,2,89.16170915925362,3.194963659963352,Petani,Rural,Tidak Layak
22,P,rent,education,3,48,Yes,43548800.75,22298206,Bekerja_Optional,20,1,87.45820528789406,3.397718192271348,Wiraswasta,Rural,Layak
23,P,rent,education,3,36,Yes,45307367.083333336,18463954,Bekerja_Optional,23,2,65.05889078926143,2.777323093217313,Wiraswasta,Rural,Layak
23,P,own,education,3,48,Yes,27757876.856755875,20186624,Bekerja_Optional,18,0,66.48709206212567,2.9932362618039274,Buruh,Rural,Layak
25,L,rent,personal,3,48,No,9822372.083333334,8860348,Bekerja_Karena_Butuh,20,3,92.92380087308804,2.29619152971496,Sudah Meninggal,Rural,Tidak Layak
22,P,mortgage,education,3,36,No,29310065.316132996,23566992,Bekerja_Optional,19,4,79.37432517833876,1.8707232023782683,Wirausaha,Urban,Tidak Layak
24,P,rent,education,3,48,No,36809990.75,20186761,Bekerja_Optional,20,3,76.80029877803045,3.000565983408908,Wiraswasta,Rural,Layak
25,L,rent,medical,3,36,No,29620624.98583734,27337985,Bekerja_Karena_Butuh,18,2,96.76518527486289,2.3492504687574924,Karyawan Swasta,Rural,Tidak Layak
22,P,rent,personal,3,36,Yes,24812682.916666668,20729129,Bekerja_Karena_Butuh,18,3,66.5415732083135,2.1548832933268107,Wiraswasta,Rural,Tidak Layak
23,P,rent,venture,3,24,Yes,29618891.25,25107466,Bekerja_Karena_Butuh,22,3,85.35260034536354,2.2668621905550284,Petani,Rural,Tidak Layak
23,P,rent,personal,3,48,No,22378717.83333333,19754026,Bekerja_Karena_Butuh,19,1,84.71230721043831,2.3414668199390496,Wiraswasta,Urban,Tidak Layak
21,L,rent,venture,3,48,No,30360565.08333333,21088923,Bekerja_Optional,19,2,93.5532146854408,3.007896268030072,Wiraswasta,Rural,Layak
23,P,mortgage,education,3,36,Yes,4047333.3333333335,16249390,Bekerja_Karena_Butuh,19,2,94.5065091736852,3.6338814531968,Pensiunan,Rural,Layak
23,P,rent,venture,3,24,Yes,4047333.3333333335,22291345,Bekerja_Karena_Butuh,21,1,70.26042064840072,2.0962748292637947,Sudah Meninggal,Urban,Tidak Layak
24,L,own,education,3,24,Yes,46283786.25,24173518,Bekerja_Optional,19,2,95.19885125347191,3.4097648104549103,Petani,Urban,Tidak Layak
21,L,own,venture,3,24,No,35004880.083333336,22007070,Bekerja_Optional,18,3,99.72256367945074,3.240901078641418,Pensiunan,Rural,Tidak Layak
25,L,mortgage,personal,3,24,Yes,59725992.083333336,14376462,Bekerja_Optional,19,1,68.74470419342636,2.8424026950898877,Petani,Urban,Tidak Layak
22,P,mortgage,venture,3,36,Yes,45585115.333333336,19538890,Bekerja_Optional,22,2,100.0,2.609922167199932,PNS,Rural,Layak
25,L,rent,education,3,24,No,30215367.0,16814723,Bekerja_Optional,21,3,100.0,1.683825700649456,Wiraswasta,Urban,Tidak Layak
23,L,rent,medical,3,36,Yes,25303422.08333333,19023686,Bekerja_Karena_Butuh,19,1,90.09038628952314,3.105646906901996,Wiraswasta,Rural,Layak
23,L,rent,personal,3,24,No,6624036.537015289,19100483,Bekerja_Optional,21,1,91.62671095661685,2.6198159619522148,Petani,Urban,Tidak Layak
21,L,own,personal,3,36,Yes,25338330.33333333,17369064,Bekerja_Karena_Butuh,21,2,86.24034059224101,3.5327606177043016,Wiraswasta,Urban,Layak
25,L,rent,venture,3,60,Yes,35914518.25,21722930,Bekerja_Optional,22,2,62.80018850768038,3.727149294802976,Petani,Rural,Layak
24,L,rent,personal,3,48,Yes,24677097.25,16514534,Bekerja_Karena_Butuh,18,2,79.09877820163162,3.093630726386197,Wiraswasta,Rural,Tidak Layak
22,L,rent,medical,3,36,No,31490221.68950254,18699601,Bekerja_Karena_Butuh,22,3,60.085509196549985,2.2381245366556266,Pensiunan,Urban,Layak
23,L,own,education,3,36,Yes,26435441.86011941,15288227,Bekerja_Optional,22,2,81.51507711243893,3.0015662956946216,Petani,Rural,Layak
24,L,rent,medical,3,48,No,41365644.77161987,20177239,Bekerja_Karena_Butuh,20,2,99.46559178612297,3.079168860931188,Petani,Rural,Layak
25,L,mortgage,personal,3,36,Yes,33320683.5,18828122,Bekerja_Optional,20,2,97.42867248418676,4.0,Wiraswasta,Urban,Layak
25,P,mortgage,medical,3,36,No,50197776.265639946,20732121,Bekerja_Karena_Butuh,21,1,81.69580432726201,3.9204990193051175,Petani,Urban,Layak
24,P,rent,education,3,48,Yes,12530859.229202371,11673029,Bekerja_Karena_Butuh,19,3,80.43845134493044,3.259213269315392,Wiraswasta,Rural,Layak
25,L,rent,medical,3,36,Yes,10391967.61041022,17572659,Bekerja_Karena_Butuh,18,1,74.11621858097591,3.9183688765022935,Wiraswasta,Urban,Tidak Layak
21,P,own,venture,3,36,Yes,13515563.75,10593118,Bekerja_Karena_Butuh,20,3,80.22621670265403,3.48085419131833,Wiraswasta,Rural,Layak
22,P,mortgage,education,3,36,Yes,54699761.13288501,13073969,Bekerja_Karena_Butuh,21,3,66.09309236195145,2.313528720795966,Wiraswasta,Rural,Layak
25,L,rent,venture,3,36,Yes,6215693.189446837,11797356,Bekerja_Karena_Butuh,21,3,90.83001260310256,2.9213082098622007,Sudah Meninggal,Urban,Tidak Layak
22,L,rent,personal,3,48,No,9788981.583333334,8421103,Bekerja_Karena_Butuh,19,3,72.99774739280404,3.103094611232873,Nurse,Urban,Tidak Layak
23,L,rent,education,3,48,No,52410259.90611455,12881005,Bekerja_Optional,21,1,84.79502117893018,2.415598148746339,PNS,Urban,Layak
23,P,rent,education,3,36,Yes,20553370.5,18818357,Bekerja_Karena_Butuh,22,3,84.42825017364176,2.054569070878401,Wiraswasta,Rural,Layak
23,P,mortgage,education,3,24,Yes,100000000.0,36393540,Bekerja_Optional,24,1,70.97477930823364,3.429473624915061,Petani,Rural,Tidak Layak
22,P,mortgage,personal,3,24,No,24697839.83333333,16721258,Bekerja_Karena_Butuh,19,3,79.80549268814768,3.5431163867925446,Wiraswasta,Urban,Tidak Layak
23,L,rent,venture,3,48,Yes,15767904.75,13436053,Bekerja_Karena_Butuh,20,3,71.86489042008174,3.0898428671897884,Petani,Urban,Tidak Layak
22,P,rent,personal,3,24,Yes,26011199.5,18736646,Bekerja_Karena_Butuh,21,1,73.18847553735891,3.550565379855488,Petani,Urban,Tidak Layak
23,L,rent,personal,3,72,Yes,20851178.662060857,17222936,Bekerja_Karena_Butuh,18,2,78.75449369354301,3.2966176796841102,PNS,Urban,Tidak Layak
24,P,rent,education,3,36,No,27887138.5,22814148,Bekerja_Karena_Butuh,19,3,74.91267089551832,2.752061743972918,Buruh,Urban,Tidak Layak
23,L,rent,medical,3,36,Yes,45858241.708358094,24150560,Bekerja_Optional,20,2,82.57586369943547,2.7572042676144974,Wiraswasta,Urban,Layak
24,P,rent,medical,3,48,No,17809831.206308767,28469527,Bekerja_Karena_Butuh,20,3,80.57625841737814,2.886258200942626,Petani,Rural,Tidak Layak
25,P,own,venture,3,48,Yes,37990294.333333336,25289672,Bekerja_Optional,19,3,66.22191650744809,4.0,Wiraswasta,Rural,Layak
23,P,rent,venture,3,48,Yes,46131505.333333336,23111261,Bekerja_Optional,22,2,93.36848947270283,2.706632677779284,Wiraswasta,Rural,Layak
23,L,rent,medical,3,36,Yes,22438921.916666668,16223554,Bekerja_Karena_Butuh,22,2,84.1481298699154,3.1504205655453927,Wiraswasta,Urban,Layak
22,L,mortgage,venture,3,24,Yes,30748603.166666668,18035696,Bekerja_Optional,19,2,78.11103453628793,2.6109714561133397,Petani,Rural,Tidak Layak
24,L,rent,venture,3,36,No,15775999.416666666,13754992,Bekerja_Karena_Butuh,18,4,79.61186286291988,2.0957927363188773,Petani,Rural,Tidak Layak
24,L,rent,medical,3,24,Yes,32978032.630307727,15209861,Bekerja_Karena_Butuh,23,2,70.31003772702863,2.8117169145203103,Wiraswasta,Rural,Tidak Layak
24,P,mortgage,personal,3,36,No,7472787.748035412,14970634,Bekerja_Karena_Butuh,21,2,91.48279248553119,3.043224584119056,Sudah Meninggal,Rural,Tidak Layak
25,L,rent,medical,3,48,Yes,24813694.75,18353792,Bekerja_Karena_Butuh,21,1,100.0,3.535366130346248,Wiraswasta,Urban,Layak
